Vendor ID | Vendor Name | AAD Vendor Lead Time | AAD Vendor Cutoff Time | AAD Vendor Override date | AAD Vendor Outage Start | AAD Vendor Outage End | Address Line 1 | Address Line 2 | City | State | Zip | ISO Code | Vendor Catalog Name | Model Type
1473019|MAXMARK INC|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-04-15; 2022-04-18; 2022-05-30; 2022-07-04; 2022-09-06; 2022-11-24; 2022-11-28; 2022-12-26; 2023-01-02;|2022-01-17; 2022-03-15; 2022-03-29; 2022-04-15; 2022-04-18; 2022-05-31; 2022-07-05; 2022-09-09; 2022-11-25; 2022-11-28; 2022-12-27; 2023-01-03;|5 Wabash Avenue, Ste 1728||Chicago|IL|60603|US||
1473372|TRELISS WORLDWIDE INC|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|15 W. 47th Street, Ste 306||New York|NY|10036|US||
1474063|VAD LLC DBA AV DIAMONDS|5|1:30 PM||2022-01-07; 2022-01-17; 2022-03-15; 2022-03-29;|2022-01-07; 2022-01-17; 2022-03-15; 2022-03-29;|6222 Richmond Avenue, Ste 700||Houston|TX|77057|US||
1474137|CYNERGY TRADING CORP|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-26; 2023-01-02;|2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-26; 2023-01-02;|801 S. Flower St., Ste 204||Los Angeles|CA|90017|US||
1476510|LOTUS MJYX|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|30 Coronado Road, 2nd Floor||Warwick|RI|02886|US||
1476636|RICHLINE GROUP CANADA LTD|2|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|461 Fenmar Dr.||North York|ON|M9L 2R6|CA||
1476680|A & I INC|12|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|7003 Valjean Avenue||Van Nuys|CA|91406|US||
1477670|DIAMONDS 4 DIAMONDS INC|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1-132 Jardin Drive||Concord|ON|L4K 1X9|CA||
1477671|SUNCOR VENTURES INC|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|18801 N. Thompson Peak Pkwy., Ste 235||Scottsdale|AZ|85255|US||
1478200|JEWELMARK ENCHANTED|5|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|3 E. 54th Street, Ste 603||New York|NY|10022|US||
1478380|B K JEWELRY (N.Y) INC.|16|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|62 W. 47th Street, Room 906E||New York|NY|10036|US||
1478435|TJC JEWELRY INC|12|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|10 W. 46th Street, Ste 1502||New York|NY|10036|US||
1478482|BOMBAY JEWELS LLC|30|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-04-07; 2022-11-24; 2022-12-23;|2022-01-17; 2022-03-15; 2022-03-29; 2022-04-08; 2022-11-25; 2022-12-23;|654 Madison Avenue, Ste 1801||New York|NY|10065|US||
1478733|SABELLI USA INC|2|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1285A Southern Way||Sparks|NV|89431|US||
1479249|RIDDLE'S GROUP INC.|6|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|2707 Mount Rushmore Road||Rapid City|SD|57701|US||
1480232|SDC DESIGNS LLC DBA SUPER DIAM|2|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|30-30 47th Avenue, Ste 520||Long Island City|NY|11101|US||
1480663|NEIL SAVALIA INC|3|1:30 PM||2022-01-03; 2022-01-17; 2022-03-15; 2022-03-29;|2022-01-05; 2022-01-17; 2022-03-15; 2022-03-29;|15 W. 47th Street, Ste 903||New York|NY|10036|US||
1480749|GRAND TIME|8|1:30 PM||2022-01-17; 2022-02-23; 2022-02-28; 2022-03-07; 2022-03-15; 2022-03-29;|2022-01-17; 2022-02-25; 2022-03-04; 2022-03-07; 2022-03-15; 2022-03-29;|500 Enterprise Drive, Ste 500||Flower Mound|TX|75028|US||
1481138|STEVEN VARDI INC|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|151 W. 46th Street, Ste 701||New York|NY|10036|US||
1481155|JUST PERFECT MSP LTD|16|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|48 W. 48th Street, Ste 401||New York|NY|10036|US||
1481159|J HOMAN USA LLC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|889 Waverly Avenue||Holtsville|NY|11742|US||
1481236|SPARKLING JEWELS USA|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|576 5th Avenue, Ste 1105||New York|NY|10036|US||
1481301|SABAN ONYX INC|10|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|15 W. 47th Street, Ste 800||New York|NY|10036|US||
1481365|HEIGHTS JEWELERS|11|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|11 Ceely Court||Allendale|NJ|07401|US||
1481553|ISSAMI LLC|11|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|325 E. 41st Street, Ste 820||New York|NY|10017|US||
1482119|LUXCOM INC.|2|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1212 Avenue of the Americas, Ste 2304||New York|NY|10036|US||
1482206|MCM FRONTIER HOLDINGS LLC|3|1:30 PM||||2328 Farrington Street||Dallas|TX|75207|US||
1482214|LLU, INC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|5901 W. Side Avenue, Ste 401||North Bergen|NJ|07047|US||
1482354|MITCHELL K. LLC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|861 6th Avenue, Ste 500|CA|San Diego|CA|92101|US||
1482415|PURE BRILLIANCE LLC|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|535 5th Avenue, 18th Floor||New York|NY|10017|US||
1810845|CITIZEN WATCH CO|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1000 W. 190th Street||Torrance|CA|90502|US||
1955566|W R COBB CO INC|10|1:30 PM||2020-03-16;|2020-05-01;|800 Waterman Avenue||East Providence|RI|02914|US||
2604320|THE AB GROUP|7|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|40 John Williams Street||Attleboro|MA|02703|US||
2757706|EMA JEWELRY INC|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|2 Executive Drive Suite 270||Fort Lee|NJ|07024|US||
3660768|FREDERICK GOLDMAN INC|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-11-28; 2022-12-26;|2022-01-17; 2022-03-15; 2022-03-29; 2022-05-31; 2022-07-05; 2022-09-06; 2022-11-25; 2022-11-28; 2022-12-27;|55 Hartz Way||Secaucus|NJ|07094|US||
3688488|I B GOODMAN MFG CO INC|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|120 E. Third Street||Newport|KY|41071|US||
4364683|IMPERIAL-DELTAH INC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-05; 2022-08-08; 2022-09-05; 2022-10-10; 2022-11-24; 2022-12-26; 2022-12-30; 2023-01-02;|2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-08; 2022-08-08; 2022-09-05; 2022-10-10; 2022-11-25; 2022-12-26; 2022-12-30; 2023-01-02;|795 Waterman Avenue||East Providence|RI|02914|US||
4408506|INTERNATIONAL BULLION       01|3|1:30 PM||2020-07-02; 2020-07-06; 2020-07-13; 2020-07-20; 2020-07-27; 2020-08-03; 2020-08-10;|2020-07-03; 2020-07-10; 2020-07-17; 2020-07-24; 2020-07-31; 2020-08-07; 2020-08-10;|14051 NW 14th Street||Sunrise|FL|33323|US||
4487732|JACMEL JEWELRY INC|3|1:30 PM||2022-01-06; 2022-01-17; 2022-02-21; 2022-03-15; 2022-03-29; 2022-04-15; 2022-05-30; 2022-07-04; 2022-09-05; 2022-09-26; 2022-10-05; 2022-11-24; 2022-12-26; 2023-01-02;|2022-01-07; 2022-01-17; 2022-02-21; 2022-03-15; 2022-03-29; 2022-04-15; 2022-05-30; 2022-07-04; 2022-09-05; 2022-09-27; 2022-10-05; 2022-11-24; 2022-12-26; 2023-01-02;|401 Penhorn Avenue, Unit 1||Secaucus|NY|07094|US||
5171400|LEVIAN CORP|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|235 Great Neck Road||Great Neck|NY|11021|US||
6114953|MOVADO WATCH CORPORATION|3|1:30 PM||2022-01-17; 2022-01-27; 2022-01-31; 2022-03-15; 2022-03-29;|2022-01-17; 2022-01-28; 2022-01-31; 2022-03-15; 2022-03-29;|105 State Street||Moonachie|NJ|07074|US||
6613368|OSTBYE AND ANDERSON DBA BOSTON BAY DIAMONDS|2|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 5/30/2022; 7/4/2022; 9/5/2022; 11/24/2022; 12/26/2022; 1/2/2023;|2022-01-17; 2022-03-15; 2022-03-29; 5/30/2022; 7/4/2022; 9/5/2022; 11/24/2022; 12/27/2022; 1/2/2023;|10055 51st Avenue North||Minneapolis|MN|55442|US||
7738008|LEO SCHACHTER & CO LLC|10|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|50 W. 47th Street, Ste 2100||New York|NY|10036|US||
7895535|SELECT JEWELRY INC|5|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|4728 37th Street, 3rd Floor||Long Island City|NY|11101|US||
7900228|SES CREATIONS|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|587 5th Avenue, 6th Floor||New York|NY|10017|US||
9974866|PAJ INC DALLAS|3|1:30 PM||2022-01-17; 2022-02-21; 2022-03-29; 2022-03-15; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-23; 2022-12-26;|2022-01-17; 2022-02-21; 2022-03-29; 2022-03-15; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-25; 2022-12-23; 2022-12-26;|18325 Waterview Parkway||Dallas|TX|75252|US||
0003068|JAY-AIMEE DESIGNS|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1 Great Neck Road, Ste 1||Great Neck|NY|11021|US||
0005626|LUCENT JEWELERS INC|6|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1200 Avenue of the Americas, 5th Floor||New York|NY|10036|US||
0006051|MALO|10|1:30 PM||||750 Cure-Labelle, Ste 200||Laval|QC|H7V 2T9|CA||
0006148|SANDEEP DIAMOND CORP|20|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|535 Fifth Avenue, 15th Floor||New York|NY|10017|US||
0006256|CITIZEN WATCH CO OF CANADA|7|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-04-04;|2022-01-17; 2022-03-15; 2022-04-01; 2022-04-06;|380 Bently Street, Unit 2||Markham|ON|L3R 3L2|CA||
0008768|UNIQUE DESIGNS INC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|521 5th Avenue, 8th Floor, Ste 820||New York|NY|10175|US||
0008769|LUXE GROUP LLC|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|350 Seventh Avenue, Ste 308||New York|NY|10001|US||
0009658|COLORON JEWELRY|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|7242 Valjean Avenue||Van Nuys|CA|91406|US||
0012824|CJ JEWELRY INC|5|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1532 S. Washington Avenue||Piscataway|NJ|08854|US||
0012855|NOVITA|3|1:30 PM||2022-01-03; 2022-01-10; 2022-01-17; 2022-03-15; 2022-03-29;|2022-01-07; 2022-01-14; 2022-01-19; 2022-03-15; 2022-03-29;|1518 S. Mayflower Avenue||Monrovia|CA|91016|US||
0012910|JTS INC|3|1:30 PM||2022-01-04; 2022-01-10; 2022-01-17; 2022-03-15; 2022-03-29;|2022-01-07; 2022-01-14; 2022-01-21; 2022-03-15; 2022-03-29;|131 W. 35th Street, 11th Floor||New York|NY|10001|US||
0012921|NES JEWELRY INC|2|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|43 Samworth Road||Clifton|NJ|07012|US||
0012941|SALES ONE LLC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|16 Fitch Street||Norwalk|CT|06855|US||
0014449|KP SANGHVI|3|1:30 PM||2022-01-03; 2022-01-10; 2022-01-17; 2022-03-15; 2022-03-29;|2022-01-07; 2022-01-14; 2022-01-17; 2022-03-15; 2022-03-29;|12 E. 46th Street, Ste 801||New York|NY|10017|US||
0016144|SUASHISH JEWELS INC|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1221 S. Beltline Road, Ste 725||Coppell|TX|75019|US||
0016430|UNITED BROS JEWELRY|16|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|48 W. 48th Street||New York|NY|10036|US||
0023640|MIDAS CHAIN INC|4|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-26;|2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-26;|151 Veterans Drive||Northvale|NJ|07647|US||
0025684|PDQ INTERNATIONAL|7|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|115 W. 30th Street, Room 802||New York|NY|10001|US||
0028660|KGS JEWELS INC|10|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|10 W. 46th Street, 10th Floor||New York|NY|10036|US||
0029750|SILVER MOON CREATIONS INC|3|1:30 PM||2020-01-02; 2020-03-23; 2020-03-30; 2020-04-06; 2020-04-13; 2020-04-20;|2020-01-03; 2020-03-27; 2020-04-03; 2020-04-10; 2020-04-17; 2020-04-21;|130 Keyes Court||Sanford|FL|032773|US||
0030722|MBM COMPANY|40|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|31 S. Mitchell Court||Addison|IL|60101|US||
0030866|GOLDSTAR JEWELLERY LLC|16|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-11-28;|2022-01-17; 2022-03-15; 2022-03-29; 2022-05-31; 2022-07-05; 2022-09-06; 2022-11-25; 2022-11-28;|30 W. 37th Street, 7th Floor||New York|NY|10018|US||
0031491|FUZION, LLC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|140 58th Street, Bld A, Ste 7K||Brooklyn|NY|11220|US||
0050145|C & C JEWELRY MFG INC|5|1:30 PM||2022-01-17; 2022-02-15; 2022-02-21; 2022-03-15; 2022-03-29;|2022-01-17; 2022-02-18; 2022-02-21; 2022-03-15; 2022-03-29;|323 W. 8th Street, 4th Floor||Los Angeles|CA|90014|US||
0050271|JEWEL SOURCE INC|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|45 W. 45th Street, 9th Floor||New York|NY|10036|US||
0050279|DIAMOUR INC|22|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|36 W. 44th Street, Ste 1303||New York|NY|10036|US||
0050309|GOLD LLC|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|4605 Lankershim Blvd., Ste 830||North Hollywood|CA|91602|US||
0080324|BULOVA WATCH CO  CANADA|7|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-04-04;|2022-01-17; 2022-03-15; 2022-04-01; 2022-04-06;|380 Bently Street, Unit 2||Markham|ON|L3R 3L2|CA||
0510826|ANDIN INTL|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|6701 Nob Hill Road||Tamarac|FL|33321|US||
0572594|AMBRAS FINE JEWELRY CORP|6|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|1200 Avenue of the Americas, 5th Floor||New York|NY|10036|US||
0858522|BASCH & CO INC|15|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29;|2022-01-17; 2022-03-15; 2022-03-29;|918 N. 20th Avenue||Hollywood|FL|33020|US||
500758000|JEWEL CRAFT||||||375 Ghent Rd||Akron|OH|44333|US||
501202000|PRECISION WATCH REPAIR||||||375 Ghent Rd||Akron|OH|44333|US||
502337000|NORTH AMERICAN WATCH CORP||||||375 Ghent Rd||Akron|OH|44333|US||
502901000|COSERV||||||375 Ghent Rd||Akron|OH|44333|US||
504065000|GUCCI TIMEPIECES - SERVICE CTR||||||375 Ghent Rd||Akron|OH|44333|US||
504128000|JEWELCRAFT||||||375 Ghent Rd||Akron|OH|44333|US||
505000000|OVERNIGHT MOUNTINGS||||||375 Ghent Rd||Akron|OH|44333|US||
505655000|STOLL||||||375 Ghent Rd||Akron|OH|44333|US||
506456000|PROVIDENCE WATCH HOSPITAL INC.||||||375 Ghent Rd||Akron|OH|44333|US||
506692000|K.K.G.I.||||||375 Ghent Rd||Akron|OH|44333|US||
506822000|UNITED OMEGA||||||375 Ghent Rd||Akron|OH|44333|US||
506950000|GIA||||||375 Ghent Rd||Akron|OH|44333|US||
507172000|D R S||||||375 Ghent Rd||Akron|OH|44333|US||
507320000|LVMH W&J USA||||||375 Ghent Rd||Akron|OH|44333|US||
509056000|THINGS REMEMBERED||||||375 Ghent Rd||Akron|OH|44333|US||
512004000|EUROPEAN GEMOLOGICAL LAB||||||375 Ghent Rd||Akron|OH|44333|US||
512025000|AMERICAN JEWELRY INSTITUTE||||||375 Ghent Rd||Akron|OH|44333|US||
570007000|THE WATCHMAKER||||||375 Ghent Rd||Akron|OH|44333|US||
615624000|G. I. A.||||||375 Ghent Rd||Akron|OH|44333|US||
620637000|LIFETIME BRANDS||||||375 Ghent Rd||Akron|OH|44333|US||
620780000|ORREFORS/KOSTA BODA||||||375 Ghent Rd||Akron|OH|44333|US||
621829000|GODIVA CHOCOLATIER||||||375 Ghent Rd||Akron|OH|44333|US||
680095000|ROGASKA AMERICA INC||||||375 Ghent Rd||Akron|OH|44333|US||
680128000|CONNOISSEURS PRODUCT CORPORATION||||||375 Ghent Rd||Akron|OH|44333|US||
680145000|WATERFORD WEDGWOOD USA||||||375 Ghent Rd||Akron|OH|44333|US||
680227000|WOLF DESIGNS INC.|5|1:30 PM||||332 HINDRY AVENUE||INGLEWOOD|CA|90301|US|WOLF DESIGNS|2
680250000|HUGFUN INT'L INC||||||375 Ghent Rd||Akron|OH|44333|US||
680935000|PROMOTIONAL ALLIANCE||||||375 Ghent Rd||Akron|OH|44333|US||
681532000|CHIPPENHOOK||||||375 Ghent Rd||Akron|OH|44333|US||
681718000|ROCKET JEWELRY BOX INC||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
685003000|BEARINGTON COLLECTION||||||375 Ghent Rd||Akron|OH|44333|US||
689775000|MAXPAX||||||375 Ghent Rd||Akron|OH|44333|US||
700000000|STERLING INC.|30|11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
700055000|INDIGO JEWELRY INC FORMER AMIKAM|7|1:30 PM||||521 5TH AVE|SUITE 820|NEW YORK|NY|10175|US|AMIKAM|2
700113000|BULOVA CORPORATION MALL|2|1:30 PM||||375 Ghent Rd||Akron|OH|44333|US|BULOVA MALL|2
700116000|ARTCARVED CLASS RINGS|35|1:30 PM||||7211 CIRCLE S. ROAD||AUSTIN|TX|78745|US|ARTCARVED|3
700607000|N GOGOLICK & SON||||||375 Ghent Rd||Akron|OH|44333|US||
700610000|FREDERICK GOLDMAN|5|1:30 PM||||55 HARTZ WAY||SECAUCUS|NJ|07094|US|GOLDMAN|2
701005000|OVERTON & CO CUSTOMS||||||375 Ghent Rd||Akron|OH|44333|US||
701318000|NOVA||||||375 Ghent Rd||Akron|OH|44333|US||
703203000|CITIZEN WATCH CO OF AMERICA MALL|2|1:30 PM||||1120 AVENUE OF THE AMERICAS|10TH FLOOR|NEW YORK|NY|10036|US|CITIZEN WATCH|2
703429000|W & W JEWELERS INC.||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
703491000|REMBRANDT QUALITY CHARMS LTD|3|1:30 PM||||370 S. YOUNGS ROAD||WILLIAMSVILLE|NY|14221|US|REMBRANDT|2
703531000|BAUME & MERCIER NORTH AMERICA <A||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
703843000|JOSEPH FALKENSTEIN INC.||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
704550000|STULLER|40|11:59 PM||||375 Ghent Rd||Akron|OH|44333|US|STULLER CUSTOM|3
704600000|OMEGA WATCH CORP (SWATCH GRP)||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
704956000|CLYDE DUNEIER INC||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
705132000|HONORA INDUSTRIES DBA RICHLINE||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
706175000|ANTWERP DIAMOND DISTRIBUTORS||||||375 Ghent Rd||Akron|OH|44333|US||
706376000|N E I FANCIES INC.||||||375 Ghent Rd||Akron|OH|44333|US||
706469000|MIKIMOTO (AMERICA) CO. LTD||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
706508000|LEACHGARNER||||||375 Ghent Rd||Akron|OH|44333|US||
706560000|VERSTANDIG & SONS INC||||||375 Ghent Rd||Akron|OH|44333|US||
706618000|LEO SCHACHTER DIAMONDS LLC|14|1:30 PM||2022-10-05; 2022-10-10; 2022-10-17;|2022-10-05; 2022-10-11; 2022-10-18;|375 Ghent Rd||Akron|OH|44333|US|LEO S LLC|2
706619000|LEO SCHACHTER DIAMONDS (NON LEO)|14|1:30 PM||2022-10-05; 2022-10-10; 2022-10-17;|2022-10-05; 2022-10-11; 2022-10-18;|50 WEST 47TH STREET|SUITE 2100|NEW YORK|NY|10036|US|LEO S|2
706660000|SAMUEL AARON (RICHLINE GROUP)||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
706779000|RADIANT CUT DIAMOND CORP||||||375 Ghent Rd||Akron|OH|44333|US||
706867000|EMKAY INTERNATIONAL INC.||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
706920000|STAR STRUCK||||||375 Ghent Rd||Akron|OH|44333|US||
707387000|RAYMOND WEIL**USE 710272**||||||375 Ghent Rd||Akron|OH|44333|US||
707431000|MICHAEL ANTHONY JEWELERS INC <C>||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
707488000|ANERI JEWELS LLC DBA SUMIT DIAMO|5|1:30 PM||||592 5TH AVENUE|4TH FLOOR|NEW YORK|NY|10036|US|ANERI JEWELS|2
707771000|SANGAM DIAMOND CORP||||||375 Ghent Rd||Akron|OH|44333|US||
708025000|LEO SCHACHTER DIAMONDS LTD.||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
708644000|PREMIER GEM CORP||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
708974000|JEWELTEX MFG CORP||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
709820000|RICHLINE GROUP - GEM DIV.(ANDIN)|2|11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
720208000|DIMEXON DIAMONDS LTD.||||||375 Ghent Rd||Akron|OH|44333|US||
720500000|CONTINENTAL JEWELRY USA INC|7|11:59 PM||||2100 FELVER COURT||RAHWAY|NJ|07065|US|CONTINENTAL|2
730043000|MOVADO GROUP INC. MALL|5|1:30 PM||||650 FROM ROAD|SUITE 375|PARAMUS|NJ|07652-3556|US|MOVADO|2
730046000|AURAFIN||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
730054000|GUCCI GROUP WATCHES||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
730102000|FREMADA GOLD INC||||||375 Ghent Rd||Akron|OH|44333|US||
730205000|PARSEC ENTERPRISES||||||375 Ghent Rd||Akron|OH|44333|US||
730230000|IMPERIAL-DELTAH INC.|3|1:30 PM||2022-10-10;|2022-10-10;|205 E. BUTTERFIELD RD|#188|ELMHURST|IL|60126|US|IMPERIAL DELTAH|2
730267000|SELECT JEWELRY INC.||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
730304000|LENOX CORPORATION||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
730313000|LVMH WATCH & JEWELRY(TAG HEUER)||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
730315000|NATIONAL CHAIN COMPANY||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
730361000|INTERNATIONAL GEMMOLOGICAL INF||||||375 Ghent Rd||Akron|OH|44333|US||
730362000|PENN GEM INTERNATIONAL||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
730381000|SEEMA GEMS INC. <A>||||||375 Ghent Rd||Akron|OH|44333|US||
730413000|QUALITY GOLD|20|1:30 PM||||500 QUALITY BLVD.||FAIRFIELD|OH|45014|US|QGOLD|2
730428000|SHIVANI GEMS INC.||||||375 Ghent Rd||Akron|OH|44333|US||
730434000|K.K.GEM INVESTMENTS INC.||||||375 Ghent Rd||Akron|OH|44333|US||
730437000|BOGARZ INC||||||375 Ghent Rd||Akron|OH|44333|US||
730514000|ROSY BLUE INC.|5|1:30 PM||||375 Ghent Rd||Akron|OH|44333|US|ROSY BLUE|2
730544000|FANTASY||||||375 Ghent Rd||Akron|OH|44333|US||
