VendorOutageDates.aadSignetVendor,AAD Vendor Outage,Time created,Type,Time modified,Owner,PK,Is blocked for processing
SignetVendor[8796191950806],Mon Jan 10 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071902368,FALSE
SignetVendor[8796191950806],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071869600,FALSE
SignetVendor[8796191950806],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071836832,FALSE
SignetVendor[8796191918038],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071804064,FALSE
SignetVendor[8796191918038],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071771296,FALSE
SignetVendor[8796191918038],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071738528,FALSE
SignetVendor[8796191885270],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071705760,FALSE
SignetVendor[8796191885270],Fri Dec 23 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071672992,FALSE
SignetVendor[8796191885270],Fri Nov 25 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071640224,FALSE
SignetVendor[8796191885270],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071607456,FALSE
SignetVendor[8796191885270],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071574688,FALSE
SignetVendor[8796191885270],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071541920,FALSE
SignetVendor[8796191885270],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071509152,FALSE
SignetVendor[8796191852502],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071476384,FALSE
SignetVendor[8796191852502],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071443616,FALSE
SignetVendor[8796191852502],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071410848,FALSE
SignetVendor[8796191819734],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071378080,FALSE
SignetVendor[8796191819734],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071345312,FALSE
SignetVendor[8796191819734],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071312544,FALSE
SignetVendor[8796191786966],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071279776,FALSE
SignetVendor[8796191786966],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071247008,FALSE
SignetVendor[8796191786966],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071214240,FALSE
SignetVendor[8796191754198],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071181472,FALSE
SignetVendor[8796191754198],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071148704,FALSE
SignetVendor[8796191754198],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071115936,FALSE
SignetVendor[8796191721430],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071083168,FALSE
SignetVendor[8796191721430],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071050400,FALSE
SignetVendor[8796191721430],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867071017632,FALSE
SignetVendor[8796191688662],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070984864,FALSE
SignetVendor[8796191688662],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070952096,FALSE
SignetVendor[8796191688662],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070919328,FALSE
SignetVendor[8796191623126],Wed Jan 04 00:00:00 CST 2023,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070886560,FALSE
SignetVendor[8796191623126],Tue Jan 03 00:00:00 CST 2023,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070853792,FALSE
SignetVendor[8796191623126],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070821024,FALSE
SignetVendor[8796191623126],Fri Dec 30 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070788256,FALSE
SignetVendor[8796191623126],Thu Dec 29 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070755488,FALSE
SignetVendor[8796191623126],Wed Dec 28 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070722720,FALSE
SignetVendor[8796191623126],Tue Dec 27 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070689952,FALSE
SignetVendor[8796191623126],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070657184,FALSE
SignetVendor[8796191623126],Fri Dec 23 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070624416,FALSE
SignetVendor[8796191623126],Fri Nov 25 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070591648,FALSE
SignetVendor[8796191623126],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070558880,FALSE
SignetVendor[8796191623126],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070526112,FALSE
SignetVendor[8796191623126],Fri Jul 08 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070493344,FALSE
SignetVendor[8796191623126],Thu Jul 07 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070460576,FALSE
SignetVendor[8796191623126],Wed Jul 06 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070427808,FALSE
SignetVendor[8796191623126],Tue Jul 05 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070395040,FALSE
SignetVendor[8796191623126],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070362272,FALSE
SignetVendor[8796191623126],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070329504,FALSE
SignetVendor[8796191623126],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070296736,FALSE
SignetVendor[8796191623126],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070263968,FALSE
SignetVendor[8796191623126],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070231200,FALSE
SignetVendor[8796191623126],Tue Jan 04 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070198432,FALSE
SignetVendor[8796191623126],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070165664,FALSE
SignetVendor[8796191590358],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070132896,FALSE
SignetVendor[8796191590358],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070100128,FALSE
SignetVendor[8796191590358],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070067360,FALSE
SignetVendor[8796191557590],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070034592,FALSE
SignetVendor[8796191557590],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867070001824,FALSE
SignetVendor[8796191557590],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069969056,FALSE
SignetVendor[8796191524822],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069936288,FALSE
SignetVendor[8796191524822],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069903520,FALSE
SignetVendor[8796191524822],Tue Feb 22 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069870752,FALSE
SignetVendor[8796191524822],Mon Feb 21 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069837984,FALSE
SignetVendor[8796191524822],Wed Feb 02 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069805216,FALSE
SignetVendor[8796191524822],Tue Feb 01 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069772448,FALSE
SignetVendor[8796191524822],Tue Jan 18 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069739680,FALSE
SignetVendor[8796191524822],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069706912,FALSE
SignetVendor[8796191492054],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069674144,FALSE
SignetVendor[8796191492054],Tue Dec 27 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069641376,FALSE
SignetVendor[8796191492054],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069608608,FALSE
SignetVendor[8796191492054],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069575840,FALSE
SignetVendor[8796191492054],Tue Oct 18 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069543072,FALSE
SignetVendor[8796191492054],Mon Oct 17 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069510304,FALSE
SignetVendor[8796191492054],Tue Oct 11 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069477536,FALSE
SignetVendor[8796191492054],Mon Oct 10 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069444768,FALSE
SignetVendor[8796191492054],Wed Oct 05 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069412000,FALSE
SignetVendor[8796191492054],Tue Sep 27 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069379232,FALSE
SignetVendor[8796191492054],Mon Sep 26 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069346464,FALSE
SignetVendor[8796191492054],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069313696,FALSE
SignetVendor[8796191492054],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069280928,FALSE
SignetVendor[8796191492054],Fri Jun 24 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069248160,FALSE
SignetVendor[8796191492054],Mon Jun 06 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069215392,FALSE
SignetVendor[8796191492054],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069182624,FALSE
SignetVendor[8796191492054],Fri Apr 22 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069149856,FALSE
SignetVendor[8796191492054],Fri Apr 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069117088,FALSE
SignetVendor[8796191492054],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069084320,FALSE
SignetVendor[8796191492054],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069051552,FALSE
SignetVendor[8796191492054],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867069018784,FALSE
SignetVendor[8796191459286],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068986016,FALSE
SignetVendor[8796191459286],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068953248,FALSE
SignetVendor[8796191459286],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068920480,FALSE
SignetVendor[8796191426518],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068887712,FALSE
SignetVendor[8796191426518],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068854944,FALSE
SignetVendor[8796191426518],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068822176,FALSE
SignetVendor[8796191393750],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068789408,FALSE
SignetVendor[8796191393750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068756640,FALSE
SignetVendor[8796191393750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068723872,FALSE
SignetVendor[8796191360982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068691104,FALSE
SignetVendor[8796191360982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068658336,FALSE
SignetVendor[8796191360982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068625568,FALSE
SignetVendor[8796191360982],Thu Jan 13 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068592800,FALSE
SignetVendor[8796191360982],Wed Jan 12 00:00:00 CST 2022,Thu Jul 06 02:35:22 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:22 CDT 2023,Null,8867068560032,FALSE
